Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:01:06.479,00:01:16.000,BTC,lot of inflows of bitcoin onto their exchange and then uh bibit had a big liquid liquidator problem last night and a lot of logs got liquidated uh so that,BTC,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:01:16.000,00:01:26.240,BTC,was some of the uh selling pressure there on uh uh by bit and that caused uh you know bitcoin to go down also we had the treasury secretary yesterday,BTC,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:01:26.240,00:01:34.479,crypto_space,say that they need to increase rates and because of that we saw the stock market uh take a big tank yesterday so as you know the crypto and the,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:01:34.479,00:01:45.759,BTC,u.s stock market are correlated so when the stock market does a huge dump we can see that that takes uh bitcoin uh and other uh cryptocurrencies down with it,BTC,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:01:45.759,00:01:56.320,BTC,but that liquidity problem on buyback was a huge problem uh the whales basically transferred a ton of bitcoin uh to buy bit and then liquidated them uh and that,BTC,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:02:06.000,00:02:14.720,DOGE,for them with dodge coin via third party bitpay so that's great news guys a lot of utility dodge army let's go let's go uh you can see that dogecoin,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:00:00.000,00:00:09.200,DOGE,hey everybody this is daryl from crypto daily trade signals if you like this channel please smash that like and subscribe share with your friends hey i have a dogecoin,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:00:27.519,00:00:39.600,crypto_space,cryptocurrency on the planet uh you know our market cap right now is uh 83.6 billion our trading volume is uh 43.7 billion in terms of trading volume so it's,,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:01:20.400,00:01:30.880,DOGE,so you're all aware that you can now use bitpay to and dogecoin to uh buy a ton of stuff online not only amazon delta uber you know whatever merchants,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:01:30.880,00:01:45.360,DOGE,that bitpay uh allows you now can use dogecoin uh you know the winklevoss twins have just made a mind-blowing uh twitter about two hours ago and basically they're saying,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:01:45.360,00:01:55.280,DOGE,that dogecoin is a coin that mankind and womankind needs right now and uh is better than the us dollar and it's more stable so that's really bullish news uh,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:02:06.799,00:02:18.640,DOGE,we're trading around about uh 63 64 cents and the huge huge news is that on snl on may 8th uh elon musk the doge doge father uh he's going,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:02:18.640,00:02:28.400,DOGE,to be on hosting that show and i can predict that when that happens he's definitely going to be pumping that coin and dogecoin could go to one dollar so,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:02:28.400,00:02:38.400,DOGE,buckle up guys uh this is an amazing amazing time for doge army you guys be strong keep the faith keep keep messaging out there and some people have said,DOGE,
Crypto_Daily_Trade_Signals_20210505_Dogecoin_Emergency_Update!!__Is_Dogecoin_A_Bubble.en.vtt,00:03:14.400,00:03:22.239,crypto_space,so that's amazing so just be aware of scammers in the comments never contact these scammers never reply to these cameras this is daryl from crypto daily trade signals with,,
Crypto_Daily_Trade_Signals_20210506_DOGECOIN_BREAKING_NEWS!!!_Price_Predictions!!_Big_Price_Pump!!.en.vtt,00:00:00.000,00:00:10.320,DOGE,hey everybody it's daryl here from uh daily trade signals if you like this channel please smash that like subscribe got another uh dogecoin update for you right now uh,DOGE,
Crypto_Daily_Trade_Signals_20210506_DOGECOIN_BREAKING_NEWS!!!_Price_Predictions!!_Big_Price_Pump!!.en.vtt,00:00:20.640,00:00:32.800,DOGE,you know wall street bets guys uh they're now talking about uh dogecoin heavily and they believe that dogecoin is the next disruptive uh cryptocurrency that's going to bring down,DOGE,
Crypto_Daily_Trade_Signals_20210506_DOGECOIN_BREAKING_NEWS!!!_Price_Predictions!!_Big_Price_Pump!!.en.vtt,00:01:11.280,00:01:22.400,DOGE,back up again we're going back up i think uh we could hit 65 again soon definitely one dollar incoming for doge uh this weekend when uh elon musk completes,DOGE,
Crypto_Daily_Trade_Signals_20210506_DOGECOIN_BREAKING_NEWS!!!_Price_Predictions!!_Big_Price_Pump!!.en.vtt,00:01:43.600,00:01:54.240,crypto_space,is definitely definitely incoming soon so i just want to keep bringing you these uh timely updates but you know the movement is strong uh you know don't be don't,,
Crypto_Daily_Trade_Signals_20210506_DOGECOIN_BREAKING_NEWS!!!_Price_Predictions!!_Big_Price_Pump!!.en.vtt,00:02:21.280,00:02:29.599,crypto_space,with any more breaking news that comes out uh soon so this is daryl from crypto daily trade signals if you like this channel please uh smash that like subscribe,,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:00:00.000,00:00:09.040,crypto_space,hey this is daryl from daily crypto trade signals coming to you with a dodge coin update for you uh we got some amazing news uh from mark cuban that,,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:00:09.040,00:00:19.600,DOGE,we'll get into later right now let's take a look at the price the market and see where we are uh right now dogecoin is trading between 57 and 58,DOGE,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:00:38.960,00:00:51.039,DOGE,the big news is uh recently uh around about eight hours ago mark cuban did an interview uh and he talked about dogecoin and how dogecoin is going to be,DOGE,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:01:46.880,00:01:58.159,DOGE,uh people are still panicking they're saying oh my god doge is uh going down it's going down it's it's off around about 13 compared to yesterday but uh that's,DOGE,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:02:08.479,00:02:17.840,BTC,that there's going to be a major pump when that happens and we should see uh effectively one dollar so we've seen that uh bitcoin was at uh fifty seven,BTC,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:02:27.920,00:02:38.080,DOGE,bit of consolidation before dogecoin pumps uh also later today i'm going to be releasing the mark cuban interview it's around about a four minute video so i think you're,DOGE,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:02:38.080,00:02:46.160,DOGE,gonna like that uh that should be coming out uh in about two hours so you may want to watch that uh mark cuban talks about uh dogecoin where we're,DOGE,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_News_-!!!_Doge_$_1_This_Weekend__Mark_Cuban!!!_Doge_The_Next_Stable_Coin!.en.vtt,00:02:52.640,00:03:01.040,crypto_space,it and i think uh let's get into the content so once again this is daryl from daily crypto trade signals watch out for scammers in the comments uh these,,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_Price_Dropping_!!_Price_Predictions!__IGNORE_THE_FUD!!.en.vtt,00:01:29.360,00:01:39.840,crypto_space,one dollar is definitely incoming on may 8th after the snl video comes out so guys don't panic uh you need to have diamond hands and uh you know uh,,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_Price_Dropping_!!_Price_Predictions!__IGNORE_THE_FUD!!.en.vtt,00:01:48.479,00:02:00.320,DOGE,i just picked up about uh you know 20 000 worth of doge in anticipation of of uh may 8th big pump by elon or the doge father so guys,DOGE,
Crypto_Daily_Trade_Signals_20210506_Dogecoin_Price_Dropping_!!_Price_Predictions!__IGNORE_THE_FUD!!.en.vtt,00:02:14.879,00:02:21.920,DOGE,dogecoin army we need to be strong right now all right so this is daryl from crippled daily trade seals if you like this video please smash that like subscribe,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:00:00.000,00:00:14.880,DOGE,hey everybody this is daryl from uh crypto daily trade signals and i'm just coming to you live from asia and i wanted to talk to you about uh dogecoin,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:01:13.119,00:01:24.240,DOGE,hold on as much as you can definitely we're gonna see one dollar incoming this saturday after the doge father makes his announcement uh this is a live stream straight,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:01:33.200,00:01:45.280,DOGE,bit overcast uh so wherever you guys uh hope you're hope you're being safe and uh you know and uh taking all the precautions so you know dogecoin is in,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:01:56.960,00:02:07.759,DOGE,coin into the whole crypto space so i've been talking a lot about that how uh dogecoin is a gateway into the crypto space and it's building a real sense,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:02:07.759,00:02:17.520,DOGE,of community out there and i think you'd all agree that dogecoin is something different a lot of people say it's a hype coin it has absolutely no value has,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:02:35.680,00:02:44.800,crypto_space,pump and dump and it's not going to go anywhere i don't believe that you don't get to the number four spot in terms of 950 50 cryptocurrencies in the,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:03:23.200,00:03:37.280,DOGE,in the similar uh trajectory so i'm really bullish my price predictions uh for dogecoin is as soon as uh the do's far father finishes his uh little skit and,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:03:37.280,00:03:46.319,DOGE,he talks about doris going uh the dogecoin is definitely going to be blowing up guys it's definitely going to be blowing up right now we're trading at around 70,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:04:16.160,00:04:24.800,DOGE,bring out this this fantastic news to you that uh you know dogecoin is is here to stay guys and and dogecoin it's a great community uh it's not just,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:04:24.800,00:04:33.040,crypto_space,you know crypto traders out there to make money people actually believe in the project people love the coin and uh you know we're building a tribe and uh you,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:04:33.040,00:04:40.479,crypto_space,know a lot of people saying that oh dodge coin is going to destroy the whole crypto space and uh create uh you know the government to be looking into,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:04:49.759,00:05:02.080,crypto_space,more capital into the market and that will allow people to explore more cryptocurrencies and when you're bringing more capital into a market well you know the market has no,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_BREAKING_NEWS!_!!_DOGECOIN_ARMY!!_Live!.en.vtt,00:05:11.919,00:05:26.960,crypto_space,what you think in the comments uh peace out this is daryl from crypto daily crypto trade signals coming to you live from asia you,,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:00:13.840,00:00:29.599,DOGE,bridge currency into the crypto space it's a gel that's gelling this community together dogecoin on elon musk's tweet we hit an all-time high of 73 cents can you believe,DOGE,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:01:17.360,00:01:29.600,crypto_space,people's coin it's a bridge into the crypto space and we are going places and we are going to smash that third position we're going to kick bnb out of,,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:01:50.720,00:02:02.880,DOGE,like leave a comment right now guys uh right now as i'm recording this video here in asia uh dogecoin is trading at eighty sixty eight point sixty eight cents,DOGE,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:02:15.040,00:02:24.319,DOGE,looking really good if you look at the rest of the uh old coins uh you're going to see a lot of red today but uh our our dogecoin our,DOGE,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:02:34.800,00:02:47.760,BTC,the theorem is down bitcoin is down polka dot is down bnb is down xrp is down ada is down so get ready we're just warming up our engines and,BTC,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:02:47.760,00:03:02.000,DOGE,then after the doge father goes on snl later on we're gonna see a huge a huge pump guys one dollar definitely incoming don't sell your dogecoin huddle it's coming,DOGE,
Crypto_Daily_Trade_Signals_20210507_Dogecoin_Breaking_News__-_Dogecoin_Will_Destroy_BNB_Soon_!_DOGECOIN_ATH!.en.vtt,00:03:24.239,00:03:34.319,crypto_space,are in fact the number three coin we are serious contender we are the crypto of the future diamond hands diamond hands get ready hopefully you're all going to be,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_SHOCKING_NEWS!_Elon_Musk_Secret_Revealed!!!_Dogecoin_$1.50_After_SNL.en.vtt,00:01:34.079,00:01:46.399,crypto_space,you know normal stuff nothing really important for us in the crypto space keep scrolling down and then you'll see on april 8th he tweeted about a spotify playlist and,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_SHOCKING_NEWS!_Elon_Musk_Secret_Revealed!!!_Dogecoin_$1.50_After_SNL.en.vtt,00:02:18.000,00:02:31.040,DOGE,guys it spells doge number one so elon musk has just revealed to us what he's going to talk about what he's going to talk about on snl so believe,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_SHOCKING_NEWS!_Elon_Musk_Secret_Revealed!!!_Dogecoin_$1.50_After_SNL.en.vtt,00:02:31.040,00:02:47.200,DOGE,me dogecoin is absolutely going to pop pump on may 8th because he's going to talk about doge he just told us in his secret hidden message on twitter what,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_SHOCKING_NEWS!_Elon_Musk_Secret_Revealed!!!_Dogecoin_$1.50_After_SNL.en.vtt,00:02:47.200,00:02:56.879,DOGE,he's going to talk about so let's get into the current price of doge and let's get into the market cap and all the other great stuff [Music] all right,DOGE,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_SHOCKING_NEWS!_Elon_Musk_Secret_Revealed!!!_Dogecoin_$1.50_After_SNL.en.vtt,00:03:12.319,00:03:22.879,crypto_space,going to definitely pump the doji army secret's been revealed we know exactly what he's going to talk about and we're going to see one dollar so right now for,,
Crypto_Daily_Trade_Signals_20210507_DOGECOIN_SHOCKING_NEWS!_Elon_Musk_Secret_Revealed!!!_Dogecoin_$1.50_After_SNL.en.vtt,00:03:22.879,00:03:36.959,DOGE,recording this video uh doge is trading between 61 cents and 62 cents uh we're still smashing xrp we're in the number four spot our market cap right now is,DOGE,
